day,time,end_use_type,value
Sunday,1900-01-01 18:45:00,Prozesskälte,1
Sunday,1900-01-01 18:45:00,Prozesswärme,0.961861
Sunday,1900-01-01 18:45:00,Raumwärme,0.923722
Sunday,1900-01-01 18:45:00,Warmwasser,0.923722
Sunday,1900-01-01 19:00:00,Beleuchtung,0.923722
Sunday,1900-01-01 19:00:00,IKT,0.923722
Sunday,1900-01-01 19:00:00,Klimakälte,0.923722
Sunday,1900-01-01 19:00:00,mechanische Antriebe,0.961861
Sunday,1900-01-01 19:00:00,Prozesskälte,1
Sunday,1900-01-01 19:00:00,Prozesswärme,0.961861
Sunday,1900-01-01 19:00:00,Raumwärme,0.923722
Sunday,1900-01-01 19:00:00,Warmwasser,0.923722
Sunday,1900-01-01 19:15:00,Beleuchtung,0.923722
Sunday,1900-01-01 19:15:00,IKT,0.923722
Sunday,1900-01-01 19:15:00,Klimakälte,0.923722
Sunday,1900-01-01 19:15:00,mechanische Antriebe,0.961861
Sunday,1900-01-01 19:15:00,Prozesskälte,1
Sunday,1900-01-01 19:15:00,Prozesswärme,0.961861
Sunday,1900-01-01 19:15:00,Raumwärme,0.923722
Sunday,1900-01-01 19:15:00,Warmwasser,0.923722
Sunday,1900-01-01 19:30:00,Beleuchtung,0.923722
Sunday,1900-01-01 19:30:00,IKT,0.923722
Sunday,1900-01-01 19:30:00,Klimakälte,0.923722
Sunday,1900-01-01 19:30:00,mechanische Antriebe,0.961861
Sunday,1900-01-01 19:30:00,Prozesskälte,1
Sunday,1900-01-01 19:30:00,Prozesswärme,0.961861
Sunday,1900-01-01 19:30:00,Raumwärme,0.923722
Sunday,1900-01-01 19:30:00,Warmwasser,0.923722
Sunday,1900-01-01 19:45:00,Beleuchtung,0.923722
Sunday,1900-01-01 19:45:00,IKT,0.923722
Sunday,1900-01-01 19:45:00,Klimakälte,0.923722
Sunday,1900-01-01 19:45:00,mechanische Antriebe,0.961861
Sunday,1900-01-01 19:45:00,Prozesskälte,1
Sunday,1900-01-01 19:45:00,Prozesswärme,0.961861
Sunday,1900-01-01 19:45:00,Raumwärme,0.923722
Sunday,1900-01-01 19:45:00,Warmwasser,0.923722
Sunday,1900-01-01 20:00:00,Beleuchtung,0.92447
Sunday,1900-01-01 20:00:00,IKT,0.92447
Sunday,1900-01-01 20:00:00,Klimakälte,0.92447
Sunday,1900-01-01 20:00:00,mechanische Antriebe,0.962235
Sunday,1900-01-01 20:00:00,Prozesskälte,1
Sunday,1900-01-01 20:00:00,Prozesswärme,0.962235
Sunday,1900-01-01 20:00:00,Raumwärme,0.92447
Sunday,1900-01-01 20:00:00,Warmwasser,0.92447
Sunday,1900-01-01 20:15:00,Beleuchtung,0.926072
Sunday,1900-01-01 20:15:00,IKT,0.926072
Sunday,1900-01-01 20:15:00,Klimakälte,0.926072
Sunday,1900-01-01 20:15:00,mechanische Antriebe,0.963036
Sunday,1900-01-01 20:15:00,Prozesskälte,1
Sunday,1900-01-01 20:15:00,Prozesswärme,0.963036
Sunday,1900-01-01 20:15:00,Raumwärme,0.926072
Sunday,1900-01-01 20:15:00,Warmwasser,0.926072
Sunday,1900-01-01 20:30:00,Beleuchtung,0.928828
Sunday,1900-01-01 20:30:00,IKT,0.928828
Sunday,1900-01-01 20:30:00,Klimakälte,0.928828
Sunday,1900-01-01 20:30:00,mechanische Antriebe,0.964414
Sunday,1900-01-01 20:30:00,Prozesskälte,1
Sunday,1900-01-01 20:30:00,Prozesswärme,0.964414
Sunday,1900-01-01 20:30:00,Raumwärme,0.928828
Sunday,1900-01-01 20:30:00,Warmwasser,0.928828
Sunday,1900-01-01 20:45:00,Beleuchtung,0.933058
Sunday,1900-01-01 20:45:00,IKT,0.933058
Sunday,1900-01-01 20:45:00,Klimakälte,0.933058
Sunday,1900-01-01 20:45:00,mechanische Antriebe,0.966529
Sunday,1900-01-01 20:45:00,Prozesskälte,1
Sunday,1900-01-01 20:45:00,Prozesswärme,0.966529
Sunday,1900-01-01 20:45:00,Raumwärme,0.933058
Sunday,1900-01-01 20:45:00,Warmwasser,0.933058
Sunday,1900-01-01 21:00:00,Beleuchtung,0.939083
Sunday,1900-01-01 21:00:00,IKT,0.939083
Sunday,1900-01-01 21:00:00,Klimakälte,0.939083
Sunday,1900-01-01 21:00:00,mechanische Antriebe,0.969541
Sunday,1900-01-01 21:00:00,Prozesskälte,1
Sunday,1900-01-01 21:00:00,Prozesswärme,0.969541
Sunday,1900-01-01 21:00:00,Raumwärme,0.939083
Sunday,1900-01-01 21:00:00,Warmwasser,0.939083
Sunday,1900-01-01 21:15:00,Beleuchtung,0.947241
Sunday,1900-01-01 21:15:00,IKT,0.947241
Sunday,1900-01-01 21:15:00,Klimakälte,0.947241
Sunday,1900-01-01 21:15:00,mechanische Antriebe,0.973621
Sunday,1900-01-01 21:15:00,Prozesskälte,1
Sunday,1900-01-01 21:15:00,Prozesswärme,0.973621
Sunday,1900-01-01 21:15:00,Raumwärme,0.947241
Sunday,1900-01-01 21:15:00,Warmwasser,0.947241
Sunday,1900-01-01 21:30:00,Beleuchtung,0.957951
Sunday,1900-01-01 21:30:00,IKT,0.957951
Sunday,1900-01-01 21:30:00,Klimakälte,0.957951
Sunday,1900-01-01 21:30:00,mechanische Antriebe,0.978975
Sunday,1900-01-01 21:30:00,Prozesskälte,1
Sunday,1900-01-01 21:30:00,Prozesswärme,0.978975
Sunday,1900-01-01 21:30:00,Raumwärme,0.957951
Sunday,1900-01-01 21:30:00,Warmwasser,0.957951
Sunday,1900-01-01 21:45:00,Beleuchtung,0.971647
Sunday,1900-01-01 21:45:00,IKT,0.971647
Sunday,1900-01-01 21:45:00,Klimakälte,0.971647
Sunday,1900-01-01 21:45:00,mechanische Antriebe,0.985823
Sunday,1900-01-01 21:45:00,Prozesskälte,1
Sunday,1900-01-01 21:45:00,Prozesswärme,0.985823
Sunday,1900-01-01 21:45:00,Raumwärme,0.971647
Sunday,1900-01-01 21:45:00,Warmwasser,0.971647
Sunday,1900-01-01 22:00:00,Beleuchtung,0.988765
Sunday,1900-01-01 22:00:00,IKT,0.988765
Sunday,1900-01-01 22:00:00,Klimakälte,0.988765
Sunday,1900-01-01 22:00:00,mechanische Antriebe,0.994383
Sunday,1900-01-01 22:00:00,Prozesskälte,1
Sunday,1900-01-01 22:00:00,Prozesswärme,0.994383
Sunday,1900-01-01 22:00:00,Raumwärme,0.988765
Sunday,1900-01-01 22:00:00,Warmwasser,0.988765
Sunday,1900-01-01 22:15:00,Beleuchtung,1.00974
Sunday,1900-01-01 22:15:00,IKT,1.00974
Sunday,1900-01-01 22:15:00,Klimakälte,1.00974
Sunday,1900-01-01 22:15:00,mechanische Antriebe,1.00487
Sunday,1900-01-01 22:15:00,Prozesskälte,1
Sunday,1900-01-01 22:15:00,Prozesswärme,1.00487
Sunday,1900-01-01 22:15:00,Raumwärme,1.00974
Sunday,1900-01-01 22:15:00,Warmwasser,1.00974
Sunday,1900-01-01 22:30:00,Beleuchtung,1.03501
Sunday,1900-01-01 22:30:00,IKT,1.03501
Sunday,1900-01-01 22:30:00,Klimakälte,1.03501
Sunday,1900-01-01 22:30:00,mechanische Antriebe,1.01751
Sunday,1900-01-01 22:30:00,Prozesskälte,1
Sunday,1900-01-01 22:30:00,Prozesswärme,1.01751
Sunday,1900-01-01 22:30:00,Raumwärme,1.03501
Sunday,1900-01-01 22:30:00,Warmwasser,1.03501
Sunday,1900-01-01 22:45:00,Beleuchtung,1.06502
Sunday,1900-01-01 22:45:00,IKT,1.06502
Sunday,1900-01-01 22:45:00,Klimakälte,1.06502
Sunday,1900-01-01 22:45:00,mechanische Antriebe,1.03251
Sunday,1900-01-01 22:45:00,Prozesskälte,1
Sunday,1900-01-01 22:45:00,Prozesswärme,1.03251
Sunday,1900-01-01 22:45:00,Raumwärme,1.06502
Sunday,1900-01-01 22:45:00,Warmwasser,1.06502
Sunday,1900-01-01 23:00:00,Beleuchtung,1.10019
Sunday,1900-01-01 23:00:00,IKT,1.10019
Sunday,1900-01-01 23:00:00,Klimakälte,1.10019
Sunday,1900-01-01 23:00:00,mechanische Antriebe,1.05009
Sunday,1900-01-01 23:00:00,Prozesskälte,1
Sunday,1900-01-01 23:00:00,Prozesswärme,1.05009
Sunday,1900-01-01 23:00:00,Raumwärme,1.10019
Sunday,1900-01-01 23:00:00,Warmwasser,1.10019
Sunday,1900-01-01 23:15:00,Beleuchtung,1.13834
Sunday,1900-01-01 23:15:00,IKT,1.13834
Sunday,1900-01-01 23:15:00,Klimakälte,1.13834
Sunday,1900-01-01 23:15:00,mechanische Antriebe,1.06917
Sunday,1900-01-01 23:15:00,Prozesskälte,1
Sunday,1900-01-01 23:15:00,Prozesswärme,1.06917
Sunday,1900-01-01 23:15:00,Raumwärme,1.13834
Sunday,1900-01-01 23:15:00,Warmwasser,1.13834
Sunday,1900-01-01 23:30:00,Beleuchtung,1.16912
Sunday,1900-01-01 23:30:00,IKT,1.16912
Sunday,1900-01-01 23:30:00,Klimakälte,1.16912
Sunday,1900-01-01 23:30:00,mechanische Antriebe,1.08456
Sunday,1900-01-01 23:30:00,Prozesskälte,1
Sunday,1900-01-01 23:30:00,Prozesswärme,1.08456
Sunday,1900-01-01 23:30:00,Raumwärme,1.16912
Sunday,1900-01-01 23:30:00,Warmwasser,1.16912
Sunday,1900-01-01 23:45:00,Beleuchtung,1.17727
Sunday,1900-01-01 23:45:00,IKT,1.17727
Sunday,1900-01-01 23:45:00,Klimakälte,1.17727
Sunday,1900-01-01 23:45:00,mechanische Antriebe,1.08863
Sunday,1900-01-01 23:45:00,Prozesskälte,1
Sunday,1900-01-01 23:45:00,Prozesswärme,1.08863
Sunday,1900-01-01 23:45:00,Raumwärme,1.17727
Sunday,1900-01-01 23:45:00,Warmwasser,1.17727
Week_day,1900-01-01 00:00:00,Beleuchtung,0.780938
Week_day,1900-01-01 00:00:00,IKT,0.780938
Week_day,1900-01-01 00:00:00,Klimakälte,0.780938
Week_day,1900-01-01 00:00:00,mechanische Antriebe,0.890469
Week_day,1900-01-01 00:00:00,Prozesskälte,1
Week_day,1900-01-01 00:00:00,Prozesswärme,0.890469
Week_day,1900-01-01 00:00:00,Raumwärme,0.780938
Week_day,1900-01-01 00:00:00,Warmwasser,0.780938
Week_day,1900-01-01 00:15:00,Beleuchtung,0.780938
Week_day,1900-01-01 00:15:00,IKT,0.780938
Week_day,1900-01-01 00:15:00,Klimakälte,0.780938
Week_day,1900-01-01 00:15:00,mechanische Antriebe,0.890469
Week_day,1900-01-01 00:15:00,Prozesskälte,1
Week_day,1900-01-01 00:15:00,Prozesswärme,0.890469
Week_day,1900-01-01 00:15:00,Raumwärme,0.780938
Week_day,1900-01-01 00:15:00,Warmwasser,0.780938
Week_day,1900-01-01 00:30:00,Beleuchtung,0.780938
Week_day,1900-01-01 00:30:00,IKT,0.780938
Week_day,1900-01-01 00:30:00,Klimakälte,0.780938
Week_day,1900-01-01 00:30:00,mechanische Antriebe,0.890469
Week_day,1900-01-01 00:30:00,Prozesskälte,1
Week_day,1900-01-01 00:30:00,Prozesswärme,0.890469
Week_day,1900-01-01 00:30:00,Raumwärme,0.780938
Week_day,1900-01-01 00:30:00,Warmwasser,0.780938
Week_day,1900-01-01 00:45:00,Beleuchtung,0.780938
Week_day,1900-01-01 00:45:00,IKT,0.780938
Week_day,1900-01-01 00:45:00,Klimakälte,0.780938
Week_day,1900-01-01 00:45:00,mechanische Antriebe,0.890469
Week_day,1900-01-01 00:45:00,Prozesskälte,1
Week_day,1900-01-01 00:45:00,Prozesswärme,0.890469
Week_day,1900-01-01 00:45:00,Raumwärme,0.780938
Week_day,1900-01-01 00:45:00,Warmwasser,0.780938
Week_day,1900-01-01 01:00:00,Beleuchtung,0.780938
Week_day,1900-01-01 01:00:00,IKT,0.780938
Week_day,1900-01-01 01:00:00,Klimakälte,0.780938
Week_day,1900-01-01 01:00:00,mechanische Antriebe,0.890469
Week_day,1900-01-01 01:00:00,Prozesskälte,1
Week_day,1900-01-01 01:00:00,Prozesswärme,0.890469
Week_day,1900-01-01 01:00:00,Raumwärme,0.780938
Week_day,1900-01-01 01:00:00,Warmwasser,0.780938
Week_day,1900-01-01 01:15:00,Beleuchtung,0.787223
Week_day,1900-01-01 01:15:00,IKT,0.787223
Week_day,1900-01-01 01:15:00,Klimakälte,0.787223
Week_day,1900-01-01 01:15:00,mechanische Antriebe,0.893612
Week_day,1900-01-01 01:15:00,Prozesskälte,1
Week_day,1900-01-01 01:15:00,Prozesswärme,0.893612
Week_day,1900-01-01 01:15:00,Raumwärme,0.787223
Week_day,1900-01-01 01:15:00,Warmwasser,0.787223
Week_day,1900-01-01 01:30:00,Beleuchtung,0.793468
Week_day,1900-01-01 01:30:00,IKT,0.793468
Week_day,1900-01-01 01:30:00,Klimakälte,0.793468
Week_day,1900-01-01 01:30:00,mechanische Antriebe,0.896734
Week_day,1900-01-01 01:30:00,Prozesskälte,1
Week_day,1900-01-01 01:30:00,Prozesswärme,0.896734
Week_day,1900-01-01 01:30:00,Raumwärme,0.793468
Week_day,1900-01-01 01:30:00,Warmwasser,0.793468
Week_day,1900-01-01 01:45:00,Beleuchtung,0.798397
Week_day,1900-01-01 01:45:00,IKT,0.798397
Week_day,1900-01-01 01:45:00,Klimakälte,0.798397
Week_day,1900-01-01 01:45:00,mechanische Antriebe,0.899198
Week_day,1900-01-01 01:45:00,Prozesskälte,1
Week_day,1900-01-01 01:45:00,Prozesswärme,0.899198
Week_day,1900-01-01 01:45:00,Raumwärme,0.798397
Week_day,1900-01-01 01:45:00,Warmwasser,0.798397
Week_day,1900-01-01 02:00:00,Beleuchtung,0.800731
Week_day,1900-01-01 02:00:00,IKT,0.800731
Week_day,1900-01-01 02:00:00,Klimakälte,0.800731
Week_day,1900-01-01 02:00:00,mechanische Antriebe,0.900366
Week_day,1900-01-01 02:00:00,Prozesskälte,1
Week_day,1900-01-01 02:00:00,Prozesswärme,0.900366
Week_day,1900-01-01 02:00:00,Raumwärme,0.800731
Week_day,1900-01-01 02:00:00,Warmwasser,0.800731
Week_day,1900-01-01 02:15:00,Beleuchtung,0.79962
Week_day,1900-01-01 02:15:00,IKT,0.79962
Week_day,1900-01-01 02:15:00,Klimakälte,0.79962
Week_day,1900-01-01 02:15:00,mechanische Antriebe,0.89981
Week_day,1900-01-01 02:15:00,Prozesskälte,1
Week_day,1900-01-01 02:15:00,Prozesswärme,0.89981
Week_day,1900-01-01 02:15:00,Raumwärme,0.79962
Week_day,1900-01-01 02:15:00,Warmwasser,0.79962
Week_day,1900-01-01 02:30:00,Beleuchtung,0.79591
Week_day,1900-01-01 02:30:00,IKT,0.79591
Week_day,1900-01-01 02:30:00,Klimakälte,0.79591
Week_day,1900-01-01 02:30:00,mechanische Antriebe,0.897955
Week_day,1900-01-01 02:30:00,Prozesskälte,1
Week_day,1900-01-01 02:30:00,Prozesswärme,0.897955
Week_day,1900-01-01 02:30:00,Raumwärme,0.79591
Week_day,1900-01-01 02:30:00,Warmwasser,0.79591
Week_day,1900-01-01 02:45:00,Beleuchtung,0.790872
Week_day,1900-01-01 02:45:00,IKT,0.790872
Week_day,1900-01-01 02:45:00,Klimakälte,0.790872
Week_day,1900-01-01 02:45:00,mechanische Antriebe,0.895436
Week_day,1900-01-01 02:45:00,Prozesskälte,1
Week_day,1900-01-01 02:45:00,Prozesswärme,0.895436
Week_day,1900-01-01 02:45:00,Raumwärme,0.790872
Week_day,1900-01-01 02:45:00,Warmwasser,0.790872
Week_day,1900-01-01 03:00:00,Beleuchtung,0.785777
Week_day,1900-01-01 03:00:00,IKT,0.785777
Week_day,1900-01-01 03:00:00,Klimakälte,0.785777
Week_day,1900-01-01 03:00:00,mechanische Antriebe,0.892888
Week_day,1900-01-01 03:00:00,Prozesskälte,1
Week_day,1900-01-01 03:00:00,Prozesswärme,0.892888
Week_day,1900-01-01 03:00:00,Raumwärme,0.785777
Week_day,1900-01-01 03:00:00,Warmwasser,0.785777
Week_day,1900-01-01 03:15:00,Beleuchtung,0.781757
Week_day,1900-01-01 03:15:00,IKT,0.781757
Week_day,1900-01-01 03:15:00,Klimakälte,0.781757
Week_day,1900-01-01 03:15:00,mechanische Antriebe,0.890879
Week_day,1900-01-01 03:15:00,Prozesskälte,1
Week_day,1900-01-01 03:15:00,Prozesswärme,0.890879
Week_day,1900-01-01 03:15:00,Raumwärme,0.781757
Week_day,1900-01-01 03:15:00,Warmwasser,0.781757
Week_day,1900-01-01 03:30:00,Beleuchtung,0.779392
Week_day,1900-01-01 03:30:00,IKT,0.779392
Week_day,1900-01-01 03:30:00,Klimakälte,0.779392
Week_day,1900-01-01 03:30:00,mechanische Antriebe,0.889696
Week_day,1900-01-01 03:30:00,Prozesskälte,1
Week_day,1900-01-01 03:30:00,Prozesswärme,0.889696
Week_day,1900-01-01 03:30:00,Raumwärme,0.779392
Week_day,1900-01-01 03:30:00,Warmwasser,0.779392
Week_day,1900-01-01 03:45:00,Beleuchtung,0.779119
Week_day,1900-01-01 03:45:00,IKT,0.779119
Week_day,1900-01-01 03:45:00,Klimakälte,0.779119
Week_day,1900-01-01 03:45:00,mechanische Antriebe,0.88956
Week_day,1900-01-01 03:45:00,Prozesskälte,1
Week_day,1900-01-01 03:45:00,Prozesswärme,0.88956
Week_day,1900-01-01 03:45:00,Raumwärme,0.779119
Week_day,1900-01-01 03:45:00,Warmwasser,0.779119
Week_day,1900-01-01 04:00:00,Beleuchtung,0.781378
Week_day,1900-01-01 04:00:00,IKT,0.781378
Week_day,1900-01-01 04:00:00,Klimakälte,0.781378
Week_day,1900-01-01 04:00:00,mechanische Antriebe,0.890689
Week_day,1900-01-01 04:00:00,Prozesskälte,1
Week_day,1900-01-01 04:00:00,Prozesswärme,0.890689
Week_day,1900-01-01 04:00:00,Raumwärme,0.781378
Week_day,1900-01-01 04:00:00,Warmwasser,0.781378
Week_day,1900-01-01 04:15:00,Beleuchtung,0.78657
Week_day,1900-01-01 04:15:00,IKT,0.78657
Week_day,1900-01-01 04:15:00,Klimakälte,0.78657
Week_day,1900-01-01 04:15:00,mechanische Antriebe,0.893285
Week_day,1900-01-01 04:15:00,Prozesskälte,1
Week_day,1900-01-01 04:15:00,Prozesswärme,0.893285
Week_day,1900-01-01 04:15:00,Raumwärme,0.78657
Week_day,1900-01-01 04:15:00,Warmwasser,0.78657
Week_day,1900-01-01 04:30:00,Beleuchtung,0.794942
Week_day,1900-01-01 04:30:00,IKT,0.794942
Week_day,1900-01-01 04:30:00,Klimakälte,0.794942
Week_day,1900-01-01 04:30:00,mechanische Antriebe,0.897471
Week_day,1900-01-01 04:30:00,Prozesskälte,1
Week_day,1900-01-01 04:30:00,Prozesswärme,0.897471
Week_day,1900-01-01 04:30:00,Raumwärme,0.794942
Week_day,1900-01-01 04:30:00,Warmwasser,0.794942
Week_day,1900-01-01 04:45:00,Beleuchtung,0.806703
Week_day,1900-01-01 04:45:00,IKT,0.806703
Week_day,1900-01-01 04:45:00,Klimakälte,0.806703
Week_day,1900-01-01 04:45:00,mechanische Antriebe,0.903352
Week_day,1900-01-01 04:45:00,Prozesskälte,1
Week_day,1900-01-01 04:45:00,Prozesswärme,0.903352
Week_day,1900-01-01 04:45:00,Raumwärme,0.806703
Week_day,1900-01-01 04:45:00,Warmwasser,0.806703
Week_day,1900-01-01 05:00:00,Beleuchtung,0.822064
Week_day,1900-01-01 05:00:00,IKT,0.822064
Week_day,1900-01-01 05:00:00,Klimakälte,0.822064
Week_day,1900-01-01 05:00:00,mechanische Antriebe,0.911032
Week_day,1900-01-01 05:00:00,Prozesskälte,1
Week_day,1900-01-01 05:00:00,Prozesswärme,0.911032
Week_day,1900-01-01 05:00:00,Raumwärme,0.822064
Week_day,1900-01-01 05:00:00,Warmwasser,0.822064
Week_day,1900-01-01 05:15:00,Beleuchtung,0.841123
Week_day,1900-01-01 05:15:00,IKT,0.841123
Week_day,1900-01-01 05:15:00,Klimakälte,0.841123
Week_day,1900-01-01 05:15:00,mechanische Antriebe,0.920561
Week_day,1900-01-01 05:15:00,Prozesskälte,1
Week_day,1900-01-01 05:15:00,Prozesswärme,0.920561
Week_day,1900-01-01 05:15:00,Raumwärme,0.841123
Week_day,1900-01-01 05:15:00,Warmwasser,0.841123
Week_day,1900-01-01 05:30:00,Beleuchtung,0.863538
Week_day,1900-01-01 05:30:00,IKT,0.863538
Week_day,1900-01-01 05:30:00,Klimakälte,0.863538
Week_day,1900-01-01 05:30:00,mechanische Antriebe,0.931769
Week_day,1900-01-01 05:30:00,Prozesskälte,1
Week_day,1900-01-01 05:30:00,Prozesswärme,0.931769
Week_day,1900-01-01 05:30:00,Raumwärme,0.863538
Week_day,1900-01-01 05:30:00,Warmwasser,0.863538
Week_day,1900-01-01 05:45:00,Beleuchtung,0.888858
Week_day,1900-01-01 05:45:00,IKT,0.888858
Week_day,1900-01-01 05:45:00,Klimakälte,0.888858
Week_day,1900-01-01 05:45:00,mechanische Antriebe,0.944429
Week_day,1900-01-01 05:45:00,Prozesskälte,1
Week_day,1900-01-01 05:45:00,Prozesswärme,0.944429
Week_day,1900-01-01 05:45:00,Raumwärme,0.888858
Week_day,1900-01-01 05:45:00,Warmwasser,0.888858
Week_day,1900-01-01 06:00:00,Beleuchtung,0.916631
Week_day,1900-01-01 06:00:00,IKT,0.916631
Week_day,1900-01-01 06:00:00,Klimakälte,0.916631
Week_day,1900-01-01 06:00:00,mechanische Antriebe,0.958315
Week_day,1900-01-01 06:00:00,Prozesskälte,1
Week_day,1900-01-01 06:00:00,Prozesswärme,0.958315
Week_day,1900-01-01 06:00:00,Raumwärme,0.916631
Week_day,1900-01-01 06:00:00,Warmwasser,0.916631
Week_day,1900-01-01 06:15:00,Beleuchtung,0.946328
Week_day,1900-01-01 06:15:00,IKT,0.946328
Week_day,1900-01-01 06:15:00,Klimakälte,0.946328
Week_day,1900-01-01 06:15:00,mechanische Antriebe,0.973164
Week_day,1900-01-01 06:15:00,Prozesskälte,1
Week_day,1900-01-01 06:15:00,Prozesswärme,0.973164
Week_day,1900-01-01 06:15:00,Raumwärme,0.946328
Week_day,1900-01-01 06:15:00,Warmwasser,0.946328
Week_day,1900-01-01 06:30:00,Beleuchtung,0.977108
Week_day,1900-01-01 06:30:00,IKT,0.977108
Week_day,1900-01-01 06:30:00,Klimakälte,0.977108
Week_day,1900-01-01 06:30:00,mechanische Antriebe,0.988554
Week_day,1900-01-01 06:30:00,Prozesskälte,1
Week_day,1900-01-01 06:30:00,Prozesswärme,0.988554
Week_day,1900-01-01 06:30:00,Raumwärme,0.977108
Week_day,1900-01-01 06:30:00,Warmwasser,0.977108
Week_day,1900-01-01 06:45:00,Beleuchtung,1.00805
Week_day,1900-01-01 06:45:00,IKT,1.00805
Week_day,1900-01-01 06:45:00,Klimakälte,1.00805
Week_day,1900-01-01 06:45:00,mechanische Antriebe,1.00403
Week_day,1900-01-01 06:45:00,Prozesskälte,1
Week_day,1900-01-01 06:45:00,Prozesswärme,1.00403
Week_day,1900-01-01 06:45:00,Raumwärme,1.00805
Week_day,1900-01-01 06:45:00,Warmwasser,1.00805
Week_day,1900-01-01 07:00:00,Beleuchtung,1.03825
Week_day,1900-01-01 07:00:00,IKT,1.03825
Week_day,1900-01-01 07:00:00,Klimakälte,1.03825
Week_day,1900-01-01 07:00:00,mechanische Antriebe,1.01912
Week_day,1900-01-01 07:00:00,Prozesskälte,1
Week_day,1900-01-01 07:00:00,Prozesswärme,1.01912
Week_day,1900-01-01 07:00:00,Raumwärme,1.03825
Week_day,1900-01-01 07:00:00,Warmwasser,1.03825
Week_day,1900-01-01 07:15:00,Beleuchtung,1.06684
Week_day,1900-01-01 07:15:00,IKT,1.06684
Week_day,1900-01-01 07:15:00,Klimakälte,1.06684
Week_day,1900-01-01 07:15:00,mechanische Antriebe,1.03342
Week_day,1900-01-01 07:15:00,Prozesskälte,1
Week_day,1900-01-01 07:15:00,Prozesswärme,1.03342
Week_day,1900-01-01 07:15:00,Raumwärme,1.06684
Week_day,1900-01-01 07:15:00,Warmwasser,1.06684
Week_day,1900-01-01 07:30:00,Beleuchtung,1.09325
Week_day,1900-01-01 07:30:00,IKT,1.09325
Week_day,1900-01-01 07:30:00,Klimakälte,1.09325
Week_day,1900-01-01 07:30:00,mechanische Antriebe,1.04662
Week_day,1900-01-01 07:30:00,Prozesskälte,1
Week_day,1900-01-01 07:30:00,Prozesswärme,1.04662
Week_day,1900-01-01 07:30:00,Raumwärme,1.09325
Week_day,1900-01-01 07:30:00,Warmwasser,1.09325
Week_day,1900-01-01 07:45:00,Beleuchtung,1.11695
Week_day,1900-01-01 07:45:00,IKT,1.11695
Week_day,1900-01-01 07:45:00,Klimakälte,1.11695
Week_day,1900-01-01 07:45:00,mechanische Antriebe,1.05847
Week_day,1900-01-01 07:45:00,Prozesskälte,1
Week_day,1900-01-01 07:45:00,Prozesswärme,1.05847
Week_day,1900-01-01 07:45:00,Raumwärme,1.11695
Week_day,1900-01-01 07:45:00,Warmwasser,1.11695
Week_day,1900-01-01 08:00:00,Beleuchtung,1.13743
Week_day,1900-01-01 08:00:00,IKT,1.13743
Week_day,1900-01-01 08:00:00,Klimakälte,1.13743
Week_day,1900-01-01 08:00:00,mechanische Antriebe,1.06872
Week_day,1900-01-01 08:00:00,Prozesskälte,1
Week_day,1900-01-01 08:00:00,Prozesswärme,1.06872
Week_day,1900-01-01 08:00:00,Raumwärme,1.13743
Week_day,1900-01-01 08:00:00,Warmwasser,1.13743
Week_day,1900-01-01 08:15:00,Beleuchtung,1.15429
Week_day,1900-01-01 08:15:00,IKT,1.15429
Week_day,1900-01-01 08:15:00,Klimakälte,1.15429
Week_day,1900-01-01 08:15:00,mechanische Antriebe,1.07715
Week_day,1900-01-01 08:15:00,Prozesskälte,1
Week_day,1900-01-01 08:15:00,Prozesswärme,1.07715
Week_day,1900-01-01 08:15:00,Raumwärme,1.15429
Week_day,1900-01-01 08:15:00,Warmwasser,1.15429
Week_day,1900-01-01 08:30:00,Beleuchtung,1.16756
Week_day,1900-01-01 08:30:00,IKT,1.16756
Week_day,1900-01-01 08:30:00,Klimakälte,1.16756
Week_day,1900-01-01 08:30:00,mechanische Antriebe,1.08378
Week_day,1900-01-01 08:30:00,Prozesskälte,1
Week_day,1900-01-01 08:30:00,Prozesswärme,1.08378
Week_day,1900-01-01 08:30:00,Raumwärme,1.16756
Week_day,1900-01-01 08:30:00,Warmwasser,1.16756
Week_day,1900-01-01 08:45:00,Beleuchtung,1.17736
Week_day,1900-01-01 08:45:00,IKT,1.17736
Week_day,1900-01-01 08:45:00,Klimakälte,1.17736
Week_day,1900-01-01 08:45:00,mechanische Antriebe,1.08868
Week_day,1900-01-01 08:45:00,Prozesskälte,1
Week_day,1900-01-01 08:45:00,Prozesswärme,1.08868
Week_day,1900-01-01 08:45:00,Raumwärme,1.17736
Week_day,1900-01-01 08:45:00,Warmwasser,1.17736
Week_day,1900-01-01 09:00:00,Beleuchtung,1.18384
Week_day,1900-01-01 09:00:00,IKT,1.18384
Week_day,1900-01-01 09:00:00,Klimakälte,1.18384
Week_day,1900-01-01 09:00:00,mechanische Antriebe,1.09192
Week_day,1900-01-01 09:00:00,Prozesskälte,1
Week_day,1900-01-01 09:00:00,Prozesswärme,1.09192
Week_day,1900-01-01 09:00:00,Raumwärme,1.18384
Week_day,1900-01-01 09:00:00,Warmwasser,1.18384
Week_day,1900-01-01 09:15:00,Beleuchtung,1.18726
Week_day,1900-01-01 09:15:00,IKT,1.18726
Week_day,1900-01-01 09:15:00,Klimakälte,1.18726
Week_day,1900-01-01 09:15:00,mechanische Antriebe,1.09363
Week_day,1900-01-01 09:15:00,Prozesskälte,1
Week_day,1900-01-01 09:15:00,Prozesswärme,1.09363
